,Timestamps,Temperature,Humidity,Pressure,Distance,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magnox,Magnoy,Magnoz
372,2022-01-11 01:26:36.813489,26.1,58.0,997.0,111.0,1.44,-0.83,3.79,3.92,-3.08,4.69,-218.0,-102.25,-404.25
373,2022-01-11 01:26:36.876231,26.1,58.0,997.0,20.0,1.44,-0.83,3.79,3.43,-2.59,4.41,-219.75,-111.75,-408.13
374,2022-01-11 01:26:36.922886,26.2,58.0,997.0,154.0,1.43,-0.84,3.79,3.43,-2.73,4.2,-217.75,-103.0,-416.25
375,2022-01-11 01:26:36.969753,26.2,58.0,997.0,8190.0,1.43,-0.84,3.79,3.43,-2.73,4.2,-226.0,-107.0,-415.5
376,2022-01-11 01:26:37.032273,26.2,57.9,997.0,105.0,1.44,-0.84,3.79,5.32,-3.36,4.06,-217.0,-110.25,-420.38
377,2022-01-11 01:26:37.094773,26.2,57.9,997.0,143.0,1.45,-0.82,3.8,4.83,-4.27,3.99,-228.0,-107.75,-406.63
378,2022-01-11 01:26:37.157277,26.2,58.3,997.0,8190.0,1.44,-0.82,3.79,2.17,-4.55,4.62,-213.75,-104.75,-408.5
379,2022-01-11 01:26:37.219761,26.2,58.3,997.0,20.0,1.44,-0.82,3.79,2.17,-4.55,4.62,-219.25,-111.5,-426.5
380,2022-01-11 01:26:37.282265,26.2,58.3,997.0,138.0,1.44,-0.84,3.79,2.52,-3.08,3.78,-217.5,-106.25,-409.5
381,2022-01-11 01:26:37.344771,26.1,58.2,997.0,20.0,1.45,-0.83,3.8,4.41,-3.08,4.2,-227.0,-116.0,-425.5
382,2022-01-11 01:26:37.376033,26.1,58.2,997.0,20.0,1.44,-0.83,3.79,3.85,-2.73,4.69,-223.75,-109.0,-414.88
383,2022-01-11 01:26:37.438543,26.1,57.8,997.0,114.0,1.44,-0.83,3.79,3.85,-2.73,4.69,-219.75,-102.5,-419.5
384,2022-01-11 01:26:37.501031,26.1,57.8,997.0,113.0,1.45,-0.83,3.8,4.41,-2.59,4.48,-220.5,-94.0,-411.75
385,2022-01-11 01:26:37.563545,26.1,57.8,997.0,20.0,1.44,-0.83,3.79,3.57,-2.03,4.9,-218.75,-109.75,-426.0
386,2022-01-11 01:26:37.626055,26.1,57.8,997.0,118.0,1.44,-0.83,3.8,3.99,-2.45,4.76,-222.5,-104.75,-420.38
387,2022-01-11 01:26:37.688548,26.1,57.8,997.0,154.0,1.44,-0.83,3.8,3.99,-2.45,4.76,-217.5,-110.25,-412.25
388,2022-01-11 01:26:37.751052,26.1,58.0,997.0,125.0,1.44,-0.83,3.79,3.85,-2.24,5.18,-219.25,-115.5,-424.63
389,2022-01-11 01:26:37.813561,26.1,58.0,997.0,8190.0,1.44,-0.83,3.79,4.2,-2.38,5.11,-210.75,-117.5,-418.0
390,2022-01-11 01:26:37.844814,26.2,58.1,997.0,105.0,1.46,-0.82,3.81,-1.96,-0.98,2.59,-225.75,-105.0,-420.13
391,2022-01-11 01:26:37.907306,26.2,58.1,997.0,20.0,1.46,-0.82,3.81,-1.96,-0.98,2.59,-221.75,-108.0,-414.88
392,2022-01-11 01:26:37.969822,26.2,58.1,997.0,8190.0,1.41,-0.88,3.8,-24.43,27.02,-2.66,-224.0,-102.25,-417.88
393,2022-01-11 01:26:38.016694,25.9,58.0,997.0,20.0,1.39,-0.86,3.77,5.04,13.72,7.7,-223.0,-110.25,-413.38
394,2022-01-11 01:26:38.094830,25.9,58.0,997.0,20.0,1.44,-0.83,3.81,17.08,-19.88,4.06,-222.25,-110.0,-425.88
395,2022-01-11 01:26:38.157322,26.2,57.8,997.0,8190.0,1.44,-0.83,3.81,17.08,-19.88,4.06,-224.75,-109.5,-413.25
396,2022-01-11 01:26:38.345102,26.2,57.8,997.0,106.0,1.43,-0.84,3.79,4.41,-3.15,4.34,-217.25,-106.75,-422.88
397,2022-01-11 01:26:38.360721,26.2,57.8,997.0,142.0,1.43,-0.84,3.8,4.27,-9.59,2.38,-214.75,-106.5,-415.63
398,2022-01-11 01:26:38.391985,26.2,57.8,997.0,124.0,1.43,-0.84,3.79,5.11,-7.35,3.64,-224.0,-105.0,-422.75
399,2022-01-11 01:26:38.438859,26.2,58.1,997.0,8190.0,1.43,-0.84,3.79,5.46,-3.01,5.18,-214.0,-112.25,-419.75
400,2022-01-11 01:26:38.501365,26.2,58.1,997.0,20.0,1.43,-0.84,3.77,8.05,-11.55,4.55,-226.0,-105.25,-408.5
401,2022-01-11 01:26:38.563868,26.2,58.3,997.0,140.0,1.43,-0.84,3.77,8.05,-11.55,4.55,-215.75,-107.25,-422.5
402,2022-01-11 01:26:38.641995,26.2,58.3,997.0,20.0,1.47,-0.83,3.78,24.5,-45.92,3.08,-216.5,-101.75,-420.88
403,2022-01-11 01:26:38.688879,26.2,58.3,997.0,154.0,1.49,-0.81,3.78,26.74,-44.73,5.25,-217.0,-105.0,-410.63
404,2022-01-11 01:26:38.735750,26.4,58.0,997.0,151.0,1.5,-0.81,3.76,14.7,-26.18,4.83,-216.25,-104.0,-425.5
405,2022-01-11 01:26:38.798255,26.4,58.0,997.0,211.0,1.5,-0.81,3.76,14.7,-26.18,4.83,-214.5,-101.75,-420.63
406,2022-01-11 01:26:38.860759,26.2,58.1,997.0,188.0,1.54,-0.79,3.72,24.5,-50.05,4.76,-204.0,-107.5,-423.63
407,2022-01-11 01:26:38.923257,26.2,58.1,997.0,222.0,1.6,-0.76,3.72,59.29,-119.63,9.1,-205.0,-99.75,-413.75
408,2022-01-11 01:26:38.970141,26.1,58.0,997.0,20.0,1.69,-0.74,3.76,54.88,-121.38,7.0,-194.25,-98.5,-421.0
409,2022-01-11 01:26:39.032640,26.1,58.0,997.0,231.0,1.69,-0.74,3.76,54.88,-121.38,7.0,-203.0,-103.0,-422.63
410,2022-01-11 01:26:39.095142,26.1,58.0,997.0,20.0,1.7,-0.73,3.7,14.21,-26.95,5.53,-198.25,-100.75,-416.38
411,2022-01-11 01:26:39.142016,26.2,58.2,997.0,20.0,1.69,-0.72,3.68,14.7,-18.97,6.65,-193.0,-100.0,-431.88
412,2022-01-11 01:26:39.204531,26.2,58.2,997.0,242.0,1.74,-0.7,3.62,33.74,-62.37,7.42,-189.5,-96.5,-414.88
413,2022-01-11 01:26:39.267034,26.2,58.0,997.0,8190.0,1.74,-0.7,3.62,33.74,-62.37,7.42,-189.5,-96.25,-428.75
414,2022-01-11 01:26:39.329539,26.2,58.0,997.0,8190.0,1.83,-0.65,3.66,77.49,-136.36,15.26,-184.0,-95.0,-424.38
